# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:01:17 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04193500 Maumee River at Waterville OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04193500
#            TS   parameter     statistic     Description
#        109477       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109477_00060_00003	109477_00060_00003_cd	
USGS	04193500	2013-09-22	350	A				
USGS	04193500	2013-09-23	592	A				
USGS	04193500	2013-09-24	1100	A				
USGS	04193500	2013-09-25	880	A				
USGS	04193500	2013-09-26	596	A				
USGS	04193500	2013-09-27	431	A				
USGS	04193500	2013-09-28	382	A				
USGS	04193500	2013-09-29	455	A				
USGS	04193500	2013-09-30	391	A				
USGS	04193500	2013-10-01	345	A				
USGS	04193500	2013-10-02	294	A				
USGS	04193500	2013-10-03	281	A				
USGS	04193500	2013-10-04	343	A				
USGS	04193500	2013-10-05	1040	A				
USGS	04193500	2013-10-06	3350	A				
USGS	04193500	2013-10-07	5710	A				
USGS	04193500	2013-10-08	5570	A				
USGS	04193500	2013-10-09	4600	A				
USGS	04193500	2013-10-10	4000	A				
USGS	04193500	2013-10-11	1930	A				
USGS	04193500	2013-10-12	1200	A				
USGS	04193500	2013-10-13	997	A				
USGS	04193500	2013-10-14	630	A				
USGS	04193500	2013-10-15	555	A				
USGS	04193500	2013-10-16	575	A				
USGS	04193500	2013-10-17	602	A				
USGS	04193500	2013-10-18	548	A				
USGS	04193500	2013-10-19	406	A				
USGS	04193500	2013-10-20	386	A				
USGS	04193500	2013-10-21	359	A				
USGS	04193500	2013-10-22	480	A				
USGS	04193500	2013-10-23	491	A				
USGS	04193500	2013-10-24	503	A				
USGS	04193500	2013-10-25	403	A				
USGS	04193500	2013-10-26	405	A				
USGS	04193500	2013-10-27	309	A				
USGS	04193500	2013-10-28	284	A				
USGS	04193500	2013-10-29	399	A				
USGS	04193500	2013-10-30	477	A				
USGS	04193500	2013-10-31	502	A				
USGS	04193500	2013-11-01	987	A				
USGS	04193500	2013-11-02	2350	A				
USGS	04193500	2013-11-03	3840	A				
USGS	04193500	2013-11-04	2850	A				
USGS	04193500	2013-11-05	2710	A				
USGS	04193500	2013-11-06	1860	A				
USGS	04193500	2013-11-07	1570	A				
USGS	04193500	2013-11-08	1260	A				
USGS	04193500	2013-11-09	1230	A				
USGS	04193500	2013-11-10	897	A				
USGS	04193500	2013-11-11	577	A				
USGS	04193500	2013-11-12	633	A				
USGS	04193500	2013-11-13	856	A				
USGS	04193500	2013-11-14	972	A				
USGS	04193500	2013-11-15	795	A				
USGS	04193500	2013-11-16	676	A				
USGS	04193500	2013-11-17	739	A				
USGS	04193500	2013-11-18	1050	A:e				
USGS	04193500	2013-11-19	1740	A				
USGS	04193500	2013-11-20	4450	A				
USGS	04193500	2013-11-21	4380	A				
USGS	04193500	2013-11-22	2710	A				
USGS	04193500	2013-11-23	2350	A				
USGS	04193500	2013-11-24	1980	A				
USGS	04193500	2013-11-25	1960	A				
USGS	04193500	2013-11-26	2220	A				
USGS	04193500	2013-11-27	1800	A				
USGS	04193500	2013-11-28	1270	A				
USGS	04193500	2013-11-29	1190	A				
USGS	04193500	2013-11-30	1120	A				
USGS	04193500	2013-12-01	999	A				
USGS	04193500	2013-12-02	878	A				
USGS	04193500	2013-12-03	882	A				
USGS	04193500	2013-12-04	872	A				
USGS	04193500	2013-12-05	845	A				
USGS	04193500	2013-12-06	470	A				
USGS	04193500	2013-12-07	643	A				
USGS	04193500	2013-12-08	689	A				
USGS	04193500	2013-12-09	722	A				
USGS	04193500	2013-12-10	560	A:e				
USGS	04193500	2013-12-11	505	A:e				
USGS	04193500	2013-12-12	726	A:e				
USGS	04193500	2013-12-13	600	A:e				
USGS	04193500	2013-12-14	555	A				
USGS	04193500	2013-12-15	677	A				
USGS	04193500	2013-12-16	665	A				
USGS	04193500	2013-12-17	776	A				
USGS	04193500	2013-12-18	1010	A				
USGS	04193500	2013-12-19	943	A				
USGS	04193500	2013-12-20	957	A				
USGS	04193500	2013-12-21	3350	A:e				
USGS	04193500	2013-12-22	24400	A:e				
USGS	04193500	2013-12-23	44500	A:e				
USGS	04193500	2013-12-24	60000	A				
USGS	04193500	2013-12-25	51000	A				
USGS	04193500	2013-12-26	34500	A				
USGS	04193500	2013-12-27	21600	A				
USGS	04193500	2013-12-28	15800	A				
USGS	04193500	2013-12-29	11800	A				
USGS	04193500	2013-12-30	7590	A				
USGS	04193500	2013-12-31	5290	A				
USGS	04193500	2014-01-01	3820	A:e				
USGS	04193500	2014-01-02	2790	A:e				
USGS	04193500	2014-01-03	2300	A:e				
USGS	04193500	2014-01-04	1650	A:e				
USGS	04193500	2014-01-05	1280	A:e				
USGS	04193500	2014-01-06	1380	A:e				
USGS	04193500	2014-01-07	2230	A:e				
USGS	04193500	2014-01-08	2710	A:e				
USGS	04193500	2014-01-09	2780	A:e				
USGS	04193500	2014-01-10	2680	A:e				
USGS	04193500	2014-01-11	2630	A:e				
USGS	04193500	2014-01-12	5990	A:e				
USGS	04193500	2014-01-13	13700	A:e				
USGS	04193500	2014-01-14	20800	A:e				
USGS	04193500	2014-01-15	22700	A:e				
USGS	04193500	2014-01-16	22500	A:e				
USGS	04193500	2014-01-17	18200	A:e				
USGS	04193500	2014-01-18	12600	A				
USGS	04193500	2014-01-19	9430	A				
USGS	04193500	2014-01-20	6890	A				
USGS	04193500	2014-01-21	4630	A				
USGS	04193500	2014-01-22	3600	A				
USGS	04193500	2014-01-23	3210	A:e				
USGS	04193500	2014-01-24	2430	A:e				
USGS	04193500	2014-01-25	2310	A:e				
USGS	04193500	2014-01-26	1770	A:e				
USGS	04193500	2014-01-27	1590	A:e				
USGS	04193500	2014-01-28	2170	A:e				
USGS	04193500	2014-01-29	2690	A:e				
USGS	04193500	2014-01-30	2340	A:e				
USGS	04193500	2014-01-31	1860	A:e				
USGS	04193500	2014-02-01	1790	A:e				
USGS	04193500	2014-02-02	2050	A:e				
USGS	04193500	2014-02-03	2940	A:e				
USGS	04193500	2014-02-04	4770	A:e				
USGS	04193500	2014-02-05	7840	A:e				
USGS	04193500	2014-02-06	7100	A:e				
USGS	04193500	2014-02-07	5510	A:e				
USGS	04193500	2014-02-08	4320	A:e				
USGS	04193500	2014-02-09	4140	A:e				
USGS	04193500	2014-02-10	3920	A:e				
USGS	04193500	2014-02-11	3690	A:e				
USGS	04193500	2014-02-12	3400	A:e				
USGS	04193500	2014-02-13	3060	A:e				
USGS	04193500	2014-02-14	2630	A:e				
USGS	04193500	2014-02-15	2340	A:e				
USGS	04193500	2014-02-16	2200	A:e				
USGS	04193500	2014-02-17	2050	A:e				
USGS	04193500	2014-02-18	2010	A:e				
USGS	04193500	2014-02-19	2020	A:e				
USGS	04193500	2014-02-20	2110	A:e				
USGS	04193500	2014-02-21	3330	A:e				
USGS	04193500	2014-02-22	17600	A:e				
USGS	04193500	2014-02-23	32800	A:e				
USGS	04193500	2014-02-24	41100	A				
USGS	04193500	2014-02-25	40500	A				
USGS	04193500	2014-02-26	36600	A				
USGS	04193500	2014-02-27	26500	A				
USGS	04193500	2014-02-28	21500	A				
USGS	04193500	2014-03-01	16500	A				
USGS	04193500	2014-03-02	11600	A				
USGS	04193500	2014-03-03	8620	A				
USGS	04193500	2014-03-04	6230	A				
USGS	04193500	2014-03-05	5020	A				
USGS	04193500	2014-03-06	3460	A				
USGS	04193500	2014-03-07	3110	A				
USGS	04193500	2014-03-08	2850	A				
USGS	04193500	2014-03-09	2340	A				
USGS	04193500	2014-03-10	2870	A				
USGS	04193500	2014-03-11	11800	A				
USGS	04193500	2014-03-12	27200	A				
USGS	04193500	2014-03-13	31000	A				
USGS	04193500	2014-03-14	29000	A				
USGS	04193500	2014-03-15	31100	A				
USGS	04193500	2014-03-16	47700	A				
USGS	04193500	2014-03-17	40300	A				
USGS	04193500	2014-03-18	28900	A				
USGS	04193500	2014-03-19	23700	A				
USGS	04193500	2014-03-20	25700	A				
USGS	04193500	2014-03-21	24900	A				
USGS	04193500	2014-03-22	23400	A				
USGS	04193500	2014-03-23	20700	A				
USGS	04193500	2014-03-24	17000	A				
USGS	04193500	2014-03-25	13800	A				
USGS	04193500	2014-03-26	11300	A				
USGS	04193500	2014-03-27	9450	A				
USGS	04193500	2014-03-28	8380	A				
USGS	04193500	2014-03-29	7810	A				
USGS	04193500	2014-03-30	7200	A				
USGS	04193500	2014-03-31	6670	A				
USGS	04193500	2014-04-01	6370	A				
USGS	04193500	2014-04-02	5680	A:e				
USGS	04193500	2014-04-03	7500	A:e				
USGS	04193500	2014-04-04	41200	A				
USGS	04193500	2014-04-05	57400	A				
USGS	04193500	2014-04-06	50200	A				
USGS	04193500	2014-04-07	37400	A				
USGS	04193500	2014-04-08	33200	A				
USGS	04193500	2014-04-09	35400	A				
USGS	04193500	2014-04-10	30300	A				
USGS	04193500	2014-04-11	24100	A				
USGS	04193500	2014-04-12	17500	A				
USGS	04193500	2014-04-13	12400	A				
USGS	04193500	2014-04-14	9890	A				
USGS	04193500	2014-04-15	7820	A				
USGS	04193500	2014-04-16	7520	A				
USGS	04193500	2014-04-17	5550	A				
USGS	04193500	2014-04-18	7260	A				
USGS	04193500	2014-04-19	5460	A				
USGS	04193500	2014-04-20	4710	A				
USGS	04193500	2014-04-21	4180	A				
USGS	04193500	2014-04-22	3500	A				
USGS	04193500	2014-04-23	3510	A				
USGS	04193500	2014-04-24	2560	A				
USGS	04193500	2014-04-25	3150	A				
USGS	04193500	2014-04-26	2700	A				
USGS	04193500	2014-04-27	2040	A				
USGS	04193500	2014-04-28	2120	A				
USGS	04193500	2014-04-29	3370	A				
USGS	04193500	2014-04-30	6920	A				
USGS	04193500	2014-05-01	8570	A				
USGS	04193500	2014-05-02	6710	A				
USGS	04193500	2014-05-03	5480	A				
USGS	04193500	2014-05-04	3000	A				
USGS	04193500	2014-05-05	3050	A				
USGS	04193500	2014-05-06	3280	A				
USGS	04193500	2014-05-07	2730	A				
USGS	04193500	2014-05-08	2360	A				
USGS	04193500	2014-05-09	2130	A				
USGS	04193500	2014-05-10	2000	A				
USGS	04193500	2014-05-11	2080	A				
USGS	04193500	2014-05-12	2570	A				
USGS	04193500	2014-05-13	8000	A				
USGS	04193500	2014-05-14	13100	A				
USGS	04193500	2014-05-15	15300	A				
USGS	04193500	2014-05-16	25900	A				
USGS	04193500	2014-05-17	24400	A				
USGS	04193500	2014-05-18	18200	A				
USGS	04193500	2014-05-19	13100	A				
USGS	04193500	2014-05-20	9410	A				
USGS	04193500	2014-05-21	7670	A				
USGS	04193500	2014-05-22	11200	A				
USGS	04193500	2014-05-23	9250	A				
USGS	04193500	2014-05-24	6180	A				
USGS	04193500	2014-05-25	4370	A				
USGS	04193500	2014-05-26	3620	A				
USGS	04193500	2014-05-27	2880	A				
USGS	04193500	2014-05-28	1850	A				
USGS	04193500	2014-05-29	2020	A				
USGS	04193500	2014-05-30	4790	A				
USGS	04193500	2014-05-31	6520	A				
USGS	04193500	2014-06-01	3840	A				
USGS	04193500	2014-06-02	2730	A				
USGS	04193500	2014-06-03	2060	A				
USGS	04193500	2014-06-04	1300	A				
USGS	04193500	2014-06-05	1860	A				
USGS	04193500	2014-06-06	3220	A				
USGS	04193500	2014-06-07	4300	A				
USGS	04193500	2014-06-08	3190	A				
USGS	04193500	2014-06-09	4000	A				
USGS	04193500	2014-06-10	9410	A				
USGS	04193500	2014-06-11	9220	A				
USGS	04193500	2014-06-12	5750	A				
USGS	04193500	2014-06-13	4060	A				
USGS	04193500	2014-06-14	2510	A				
USGS	04193500	2014-06-15	2020	A				
USGS	04193500	2014-06-16	1950	A				
USGS	04193500	2014-06-17	1690	A				
USGS	04193500	2014-06-18	1140	A				
USGS	04193500	2014-06-19	1080	A				
USGS	04193500	2014-06-20	1600	A				
USGS	04193500	2014-06-21	3840	A				
USGS	04193500	2014-06-22	4330	A				
USGS	04193500	2014-06-23	5440	A				
USGS	04193500	2014-06-24	9550	A				
USGS	04193500	2014-06-25	15900	A				
USGS	04193500	2014-06-26	21700	A				
USGS	04193500	2014-06-27	21800	A				
USGS	04193500	2014-06-28	14800	A				
USGS	04193500	2014-06-29	9420	A				
USGS	04193500	2014-06-30	6490	A				
USGS	04193500	2014-07-01	3910	A				
USGS	04193500	2014-07-02	3500	A				
USGS	04193500	2014-07-03	3110	A				
USGS	04193500	2014-07-04	2670	A				
USGS	04193500	2014-07-05	1950	A				
USGS	04193500	2014-07-06	1370	A				
USGS	04193500	2014-07-07	1510	A				
USGS	04193500	2014-07-08	1460	A				
USGS	04193500	2014-07-09	5270	A				
USGS	04193500	2014-07-10	8120	A				
USGS	04193500	2014-07-11	5440	A				
USGS	04193500	2014-07-12	2960	A				
USGS	04193500	2014-07-13	2380	A				
USGS	04193500	2014-07-14	1860	A				
USGS	04193500	2014-07-15	1110	A				
USGS	04193500	2014-07-16	719	A				
USGS	04193500	2014-07-17	723	A				
USGS	04193500	2014-07-18	596	A				
USGS	04193500	2014-07-19	596	A				
USGS	04193500	2014-07-20	635	A				
USGS	04193500	2014-07-21	560	A				
USGS	04193500	2014-07-22	479	A				
USGS	04193500	2014-07-23	929	A				
USGS	04193500	2014-07-24	555	A				
USGS	04193500	2014-07-25	493	A				
USGS	04193500	2014-07-26	682	A				
USGS	04193500	2014-07-27	588	A				
USGS	04193500	2014-07-28	576	A				
USGS	04193500	2014-07-29	432	A				
USGS	04193500	2014-07-30	1490	A				
USGS	04193500	2014-07-31	1120	A				
USGS	04193500	2014-08-01	930	A				
USGS	04193500	2014-08-02	824	A				
USGS	04193500	2014-08-03	601	A				
USGS	04193500	2014-08-04	803	A				
USGS	04193500	2014-08-05	1490	A				
USGS	04193500	2014-08-06	1230	A				
USGS	04193500	2014-08-07	787	A				
USGS	04193500	2014-08-08	688	A				
USGS	04193500	2014-08-09	656	A				
USGS	04193500	2014-08-10	575	A				
USGS	04193500	2014-08-11	1040	A				
USGS	04193500	2014-08-12	1610	A				
USGS	04193500	2014-08-13	1610	A				
USGS	04193500	2014-08-14	3100	A				
USGS	04193500	2014-08-15	2190	A				
USGS	04193500	2014-08-16	1170	A				
USGS	04193500	2014-08-17	882	A				
USGS	04193500	2014-08-18	645	A				
USGS	04193500	2014-08-19	647	A				
USGS	04193500	2014-08-20	940	A				
USGS	04193500	2014-08-21	700	A				
USGS	04193500	2014-08-22	517	A				
USGS	04193500	2014-08-23	859	A				
USGS	04193500	2014-08-24	6020	A				
USGS	04193500	2014-08-25	4410	A				
USGS	04193500	2014-08-26	2760	A				
USGS	04193500	2014-08-27	1930	A				
USGS	04193500	2014-08-28	897	A				
USGS	04193500	2014-08-29	737	A				
USGS	04193500	2014-08-30	726	A				
USGS	04193500	2014-08-31	596	A				
USGS	04193500	2014-09-01	569	A				
USGS	04193500	2014-09-02	530	A				
USGS	04193500	2014-09-03	509	A				
USGS	04193500	2014-09-04	387	A				
USGS	04193500	2014-09-05	324	A				
USGS	04193500	2014-09-06	764	A				
USGS	04193500	2014-09-07	451	A				
USGS	04193500	2014-09-08	315	A				
USGS	04193500	2014-09-09	431	A				
USGS	04193500	2014-09-10	676	A				
USGS	04193500	2014-09-11	4230	A				
USGS	04193500	2014-09-12	13800	A				
USGS	04193500	2014-09-13	11500	A				
USGS	04193500	2014-09-14	7030	A				
USGS	04193500	2014-09-15	4160	A				
USGS	04193500	2014-09-16	2620	A				
USGS	04193500	2014-09-17	1650	A				
USGS	04193500	2014-09-18	1270	A				
USGS	04193500	2014-09-19	1090	A				
USGS	04193500	2014-09-20	929	A				
USGS	04193500	2014-09-21	1210	A				
USGS	04193500	2014-09-22	838	A				
USGS	04193500	2014-09-23	1120	A				
USGS	04193500	2014-09-24	1700	A				
USGS	04193500	2014-09-25	1630	A				
USGS	04193500	2014-09-26	1150	A				
USGS	04193500	2014-09-27	838	A				
USGS	04193500	2014-09-28	738	A				
USGS	04193500	2014-09-29	864	A				
USGS	04193500	2014-09-30	613	A				
USGS	04193500	2014-10-01	383	A				
USGS	04193500	2014-10-02	340	A				
USGS	04193500	2014-10-03	669	A				
USGS	04193500	2014-10-04	1590	A				
USGS	04193500	2014-10-05	1750	A				
USGS	04193500	2014-10-06	1860	A				
USGS	04193500	2014-10-07	1600	A				
USGS	04193500	2014-10-08	1660	A				
USGS	04193500	2014-10-09	1510	A				
USGS	04193500	2014-10-10	1860	A				
USGS	04193500	2014-10-11	1780	A				
USGS	04193500	2014-10-12	1420	A				
USGS	04193500	2014-10-13	1310	A				
USGS	04193500	2014-10-14	1250	A				
USGS	04193500	2014-10-15	1200	A				
USGS	04193500	2014-10-16	1310	A				
USGS	04193500	2014-10-17	1770	A				
USGS	04193500	2014-10-18	1420	A				
USGS	04193500	2014-10-19	1330	A				
USGS	04193500	2014-10-20	1340	A				
USGS	04193500	2014-10-21	1160	A				
USGS	04193500	2014-10-22	834	A				
USGS	04193500	2014-10-23	643	A				
USGS	04193500	2014-10-24	790	A:e				
USGS	04193500	2014-10-25	818	A:e				
USGS	04193500	2014-10-26	651	A:e				
USGS	04193500	2014-10-27	540	A:e				
USGS	04193500	2014-10-28	565	A				
USGS	04193500	2014-10-29	491	A				
USGS	04193500	2014-10-30	573	A				
USGS	04193500	2014-10-31	877	A				
USGS	04193500	2014-11-01	897	A				
USGS	04193500	2014-11-02	672	A				
USGS	04193500	2014-11-03	515	A				
USGS	04193500	2014-11-04	441	A				
USGS	04193500	2014-11-05	405	A				
USGS	04193500	2014-11-06	388	A				
USGS	04193500	2014-11-07	643	A				
USGS	04193500	2014-11-08	832	A				
USGS	04193500	2014-11-09	835	A				
USGS	04193500	2014-11-10	881	A				
USGS	04193500	2014-11-11	1070	A				
USGS	04193500	2014-11-12	1010	A				
USGS	04193500	2014-11-13	941	A				
USGS	04193500	2014-11-14	888	A				
USGS	04193500	2014-11-15	753	A				
USGS	04193500	2014-11-16	566	A				
USGS	04193500	2014-11-17	721	A				
USGS	04193500	2014-11-18	489	A:e				
USGS	04193500	2014-11-19	674	A:e				
USGS	04193500	2014-11-20	1540	A				
USGS	04193500	2014-11-21	721	A				
USGS	04193500	2014-11-22	443	A				
USGS	04193500	2014-11-23	523	A				
USGS	04193500	2014-11-24	2430	A				
USGS	04193500	2014-11-25	14200	A				
USGS	04193500	2014-11-26	17100	A				
USGS	04193500	2014-11-27	12300	A				
USGS	04193500	2014-11-28	8070	A				
USGS	04193500	2014-11-29	4980	A				
USGS	04193500	2014-11-30	2970	A				
USGS	04193500	2014-12-01	2140	A				
USGS	04193500	2014-12-02	2190	A				
USGS	04193500	2014-12-03	2120	A				
USGS	04193500	2014-12-04	1680	A				
USGS	04193500	2014-12-05	1650	A				
USGS	04193500	2014-12-06	1290	A				
USGS	04193500	2014-12-07	1010	A				
USGS	04193500	2014-12-08	2820	A				
USGS	04193500	2014-12-09	4670	A				
USGS	04193500	2014-12-10	3630	A				
USGS	04193500	2014-12-11	2290	A				
USGS	04193500	2014-12-12	1940	A				
USGS	04193500	2014-12-13	1910	A				
USGS	04193500	2014-12-14	1830	A				
USGS	04193500	2014-12-15	1360	A				
USGS	04193500	2014-12-16	1230	A				
USGS	04193500	2014-12-17	1610	A				
USGS	04193500	2014-12-18	1810	A				
USGS	04193500	2014-12-19	2160	A				
USGS	04193500	2014-12-20	2190	A				
USGS	04193500	2014-12-21	2030	A				
USGS	04193500	2014-12-22	1630	A				
USGS	04193500	2014-12-23	1210	A				
USGS	04193500	2014-12-24	1260	A				
USGS	04193500	2014-12-25	3580	A				
USGS	04193500	2014-12-26	7930	A				
USGS	04193500	2014-12-27	8380	A				
USGS	04193500	2014-12-28	6380	A				
USGS	04193500	2014-12-29	4330	A				
USGS	04193500	2014-12-30	4340	A				
USGS	04193500	2014-12-31	3960	A				
USGS	04193500	2015-01-01	3170	A				
USGS	04193500	2015-01-02	1920	A:e				
USGS	04193500	2015-01-03	2200	A:e				
USGS	04193500	2015-01-04	6450	A:e				
USGS	04193500	2015-01-05	13800	A				
USGS	04193500	2015-01-06	12800	A				
USGS	04193500	2015-01-07	6930	A				
USGS	04193500	2015-01-08	4010	A				
USGS	04193500	2015-01-09	3220	A				
USGS	04193500	2015-01-10	2440	A				
USGS	04193500	2015-01-11	2350	A				
USGS	04193500	2015-01-12	2260	A:e				
USGS	04193500	2015-01-13	2450	A:e				
USGS	04193500	2015-01-14	2660	A:e				
USGS	04193500	2015-01-15	2390	A:e				
USGS	04193500	2015-01-16	2040	A:e				
USGS	04193500	2015-01-17	1650	A:e				
USGS	04193500	2015-01-18	1360	A:e				
USGS	04193500	2015-01-19	1560	A:e				
USGS	04193500	2015-01-20	2260	A:e				
USGS	04193500	2015-01-21	3570	A:e				
USGS	04193500	2015-01-22	5590	A:e				
USGS	04193500	2015-01-23	5630	A:e				
USGS	04193500	2015-01-24	5490	A				
USGS	04193500	2015-01-25	4010	A:e				
USGS	04193500	2015-01-26	3040	A:e				
USGS	04193500	2015-01-27	2480	A:e				
USGS	04193500	2015-01-28	2260	A:e				
USGS	04193500	2015-01-29	2500	A:e				
USGS	04193500	2015-01-30	1740	A				
USGS	04193500	2015-01-31	1580	A:e				
USGS	04193500	2015-02-01	1410	A:e				
USGS	04193500	2015-02-02	1220	A:e				
USGS	04193500	2015-02-03	1270	A:e				
USGS	04193500	2015-02-04	1360	A:e				
USGS	04193500	2015-02-05	1860	A:e				
USGS	04193500	2015-02-06	2380	A:e				
USGS	04193500	2015-02-07	1740	A:e				
USGS	04193500	2015-02-08	1270	A:e				
USGS	04193500	2015-02-09	1440	A:e				
USGS	04193500	2015-02-10	2580	A:e				
USGS	04193500	2015-02-11	6890	A:e				
USGS	04193500	2015-02-12	6680	A:e				
USGS	04193500	2015-02-13	5080	A:e				
USGS	04193500	2015-02-14	2940	A:e				
USGS	04193500	2015-02-15	2470	A				
USGS	04193500	2015-02-16	2320	A				
USGS	04193500	2015-02-17	2200	A:e				
USGS	04193500	2015-02-18	1800	A:e				
USGS	04193500	2015-02-19	1600	A:e				
USGS	04193500	2015-02-20	1760	A:e				
USGS	04193500	2015-02-21	1530	A:e				
USGS	04193500	2015-02-22	1100	A:e				
USGS	04193500	2015-02-23	1000	A:e				
USGS	04193500	2015-02-24	1100	A:e				
USGS	04193500	2015-02-25	1160	A:e				
USGS	04193500	2015-02-26	1000	A:e				
USGS	04193500	2015-02-27	977	A:e				
USGS	04193500	2015-02-28	1130	A:e				
USGS	04193500	2015-03-01	1130	A:e				
USGS	04193500	2015-03-02	1130	A:e				
USGS	04193500	2015-03-03	1090	A:e				
USGS	04193500	2015-03-04	1110	A:e				
USGS	04193500	2015-03-05	1110	A:e				
USGS	04193500	2015-03-06	1130	A:e				
USGS	04193500	2015-03-07	1040	A:e				
USGS	04193500	2015-03-08	889	A:e				
USGS	04193500	2015-03-09	936	A:e				
USGS	04193500	2015-03-10	2070	A:e				
USGS	04193500	2015-03-11	10400	A:e				
USGS	04193500	2015-03-12	22400	A:e				
USGS	04193500	2015-03-13	31100	A:e				
USGS	04193500	2015-03-14	41000	A:e				
USGS	04193500	2015-03-15	42100	A:e				
USGS	04193500	2015-03-16	35300	A				
USGS	04193500	2015-03-17	28100	A				
USGS	04193500	2015-03-18	21200	A				
USGS	04193500	2015-03-19	17100	A				
USGS	04193500	2015-03-20	12900	A				
USGS	04193500	2015-03-21	9340	A				
USGS	04193500	2015-03-22	7140	A				
USGS	04193500	2015-03-23	5580	A				
USGS	04193500	2015-03-24	4050	A				
USGS	04193500	2015-03-25	4150	A				
USGS	04193500	2015-03-26	5770	A				
USGS	04193500	2015-03-27	18000	A				
USGS	04193500	2015-03-28	19300	A				
USGS	04193500	2015-03-29	14100	A				
USGS	04193500	2015-03-30	9490	A				
USGS	04193500	2015-03-31	6610	A				
USGS	04193500	2015-04-01	5220	A				
USGS	04193500	2015-04-02	4700	A				
USGS	04193500	2015-04-03	4330	A				
USGS	04193500	2015-04-04	4950	A				
USGS	04193500	2015-04-05	6080	A				
USGS	04193500	2015-04-06	6060	A				
USGS	04193500	2015-04-07	5490	A				
USGS	04193500	2015-04-08	7550	A				
USGS	04193500	2015-04-09	10300	A				
USGS	04193500	2015-04-10	21600	A				
USGS	04193500	2015-04-11	23400	A				
USGS	04193500	2015-04-12	18700	A				
USGS	04193500	2015-04-13	13400	A				
USGS	04193500	2015-04-14	9890	A				
USGS	04193500	2015-04-15	7630	A				
USGS	04193500	2015-04-16	5480	A				
USGS	04193500	2015-04-17	3290	A				
USGS	04193500	2015-04-18	2900	A				
USGS	04193500	2015-04-19	3050	A				
USGS	04193500	2015-04-20	5320	A				
USGS	04193500	2015-04-21	14200	A				
USGS	04193500	2015-04-22	12500	A				
USGS	04193500	2015-04-23	8940	A				
USGS	04193500	2015-04-24	6630	A				
USGS	04193500	2015-04-25	4430	A				
USGS	04193500	2015-04-26	3780	A				
USGS	04193500	2015-04-27	3340	A				
USGS	04193500	2015-04-28	3080	A				
USGS	04193500	2015-04-29	2690	A				
USGS	04193500	2015-04-30	2420	A				
USGS	04193500	2015-05-01	1960	A				
USGS	04193500	2015-05-02	2080	A				
USGS	04193500	2015-05-03	1980	A				
USGS	04193500	2015-05-04	1770	A				
USGS	04193500	2015-05-05	1620	A				
USGS	04193500	2015-05-06	1820	A				
USGS	04193500	2015-05-07	2010	A				
USGS	04193500	2015-05-08	2230	A				
USGS	04193500	2015-05-09	2250	A				
USGS	04193500	2015-05-10	2240	A				
USGS	04193500	2015-05-11	3410	A				
USGS	04193500	2015-05-12	9470	A				
USGS	04193500	2015-05-13	9530	A				
USGS	04193500	2015-05-14	6120	A				
USGS	04193500	2015-05-15	4620	A				
USGS	04193500	2015-05-16	3380	A				
USGS	04193500	2015-05-17	3340	A				
USGS	04193500	2015-05-18	3690	A				
USGS	04193500	2015-05-19	4890	A				
USGS	04193500	2015-05-20	3600	A				
USGS	04193500	2015-05-21	2910	A				
USGS	04193500	2015-05-22	2420	A				
USGS	04193500	2015-05-23	2050	A				
USGS	04193500	2015-05-24	1830	A				
USGS	04193500	2015-05-25	1830	A				
USGS	04193500	2015-05-26	1450	A				
USGS	04193500	2015-05-27	1370	A				
USGS	04193500	2015-05-28	3700	A				
USGS	04193500	2015-05-29	6730	A				
USGS	04193500	2015-05-30	3410	A				
USGS	04193500	2015-05-31	11200	A				
USGS	04193500	2015-06-01	38000	A				
USGS	04193500	2015-06-02	36600	A				
USGS	04193500	2015-06-03	25700	A				
USGS	04193500	2015-06-04	16600	A				
USGS	04193500	2015-06-05	11200	A				
USGS	04193500	2015-06-06	8250	A				
USGS	04193500	2015-06-07	6100	A				
USGS	04193500	2015-06-08	4870	A				
USGS	04193500	2015-06-09	7700	A				
USGS	04193500	2015-06-10	15700	A				
USGS	04193500	2015-06-11	15800	A				
USGS	04193500	2015-06-12	12300	A				
USGS	04193500	2015-06-13	11100	A				
USGS	04193500	2015-06-14	22700	A				
USGS	04193500	2015-06-15	35100	A				
USGS	04193500	2015-06-16	47600	A				
USGS	04193500	2015-06-17	58500	A				
USGS	04193500	2015-06-18	62800	A				
USGS	04193500	2015-06-19	59300	A				
